movieLink,movieID,name,AdjustedDomesticGross,ReleaseDate,Distributor,Genre,Budget,_merge,Release_Year,Release_Month,Year,w2_$_change,w2_rank_change,w3_$_change,w3_rank_change,w_1_date,w_1_gross,w_1_rank,w_2_date,w_2_gross,w_2_rank,w_3_date,w_3_gross,w_3_rank,Major_Genre,w1_$_drop,budget_val,adjusted_budget,abs_profit,rel_profit,w_1_success,w_1_and_2_success
/movies/?id=castle.htm,id=castle.htm,The Castle,1456400.0,1999-05-07,Miramax,Comedy,,both,1999.0,5.0,1999.0,243.0,,14.4,3.0,May 7-9,48900.0,,May 14-16,167700.0,40.0,May 21-23,191900.0,37.0,Comedy,-118800.0,,,,,,
/movies/?id=kaminey.htm,id=kaminey.htm,Kaminey,1459800.0,2009-08-14,UTV Communications,Foreign,,both,2009.0,8.0,2009.0,-69.7,-11.0,-62.9,-8.0,Aug 14-16,821300.0,20.0,Aug 21-23,249000.0,31.0,Aug 28-30,92300.0,39.0,Other,572300.0,,,,,,
/movies/?id=britishanimationinvasion.htm,id=britishanimationinvasion.htm,The British Animation Invasion,1459900.0,1991-03-01,EXP Ent.,Animation,,both,1991.0,3.0,,,,,,,,,,,,,,,Animation,,,,,,,
/movies/?id=dostana.htm,id=dostana.htm,Dostana,1460500.0,2008-11-14,Yash Raj,Foreign,,both,2008.0,11.0,2008.0,-65.5,-8.0,-57.3,-9.0,Nov 14-16,758000.0,16.0,Nov 21-23,261500.0,24.0,Nov 28-30,111700.0,33.0,Other,496500.0,,,,,,
/movies/?id=infinitelypolarbear.htm,id=infinitelypolarbear.htm,Infinitely Polar Bear,1461100.0,2015-06-19,Sony Classics,Comedy / Drama,,both,2015.0,6.0,2015.0,45.0,,175.0,,Jun 19-21,48000.0,,Jun 26-28,69600.0,,Jul 3-5,191200.0,,Comedy,-21600.0,,,,,,
/movies/?id=distantvoicesstilllives.htm,id=distantvoicesstilllives.htm,"Distant Voices, Still Lives",1461600.0,1989-07-28,Avenue Pict.,Unknown,,both,1989.0,7.0,1989.0,,,,,Jul 28-30,21300.0,,,,,,,,Other,,,,,,,
/movies/?id=kissorkill.htm,id=kissorkill.htm,Kiss or Kill,1463200.0,1997-11-14,October,Crime Thriller,,both,1997.0,11.0,,,,,,,,,,,,,,,Drama/Thriller,,,,,,,
/movies/?id=savingprivateperez.htm,id=savingprivateperez.htm,Saving Private Perez,1465000.0,2011-09-02,Lionsgate,Foreign,,both,2011.0,9.0,2011.0,-62.7,-5.0,-64.8,-10.0,Sep 2-4,705500.0,27.0,Sep 9-11,263400.0,32.0,Sep 16-18,92700.0,42.0,Other,442100.0,,,,,,
/movies/?id=machinist.htm,id=machinist.htm,The Machinist,1465900.0,2004-10-22,Paramount Classics,Horror Thriller,,both,2004.0,10.0,2004.0,-21.1,4.0,8.1,1.0,Oct 22-24,87800.0,45.0,Oct 29-31,69300.0,41.0,Nov 5-7,74900.0,40.0,Horror,18500.0,,,,,,
/movies/?id=janegotagun.htm,id=janegotagun.htm,Jane Got a Gun,1466800.0,2016-01-29,Weinstein Company,Western,,both,2016.0,1.0,2016.0,-83.5,-18.0,-98.0,-43.0,Jan 29-31,821000.0,17.0,Feb 5-7,135100.0,35.0,Feb 12-14,2700.0,78.0,Other,685900.0,,,,,,
/movies/?id=amateur.htm,id=amateur.htm,Amateur,1467200.0,1995-05-19,Sony Classics,Crime Comedy,,both,1995.0,5.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=pianoteacher02.htm,id=pianoteacher02.htm,The Piano Teacher,1468500.0,2002-03-29,Kino,Foreign,,both,2002.0,3.0,2002.0,20.5,1.0,23.0,-1.0,Mar 29-31,43100.0,54.0,Apr 5-7,51900.0,53.0,Apr 12-14,63800.0,54.0,Other,-8800.0,,,,,,
/movies/?id=feverpitch85.htm,id=feverpitch85.htm,Fever Pitch (1985),1469500.0,1985-11-22,MGM,Unknown,,both,1985.0,11.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=marley.htm,id=marley.htm,Marley,1470000.0,2012-04-20,Magnolia,Documentary,,both,2012.0,4.0,2012.0,-20.4,-5.0,-42.7,-4.0,Apr 20-22,272000.0,19.0,Apr 27-29,216500.0,24.0,May 4-6,124000.0,28.0,Other,55500.0,,,,,,
/movies/?id=gonzo.htm,id=gonzo.htm,Gonzo,1470100.0,2008-07-04,Magnolia,Documentary,,both,2008.0,7.0,2008.0,-16.3,-4.0,-24.2,-1.0,Jul 4-6,225400.0,22.0,Jul 11-13,188700.0,26.0,Jul 18-20,142900.0,27.0,Other,36700.0,,,,,,
/movies/?id=imsoexcited.htm,id=imsoexcited.htm,I'm So Excited,1470300.0,2013-06-28,Sony Classics,Foreign,,both,2013.0,6.0,2013.0,45.5,1.0,-25.6,-2.0,Jun 28-30,97900.0,33.0,Jul 5-7,152300.0,32.0,Jul 12-14,113400.0,34.0,Other,-54400.0,,,,,,
/movies/?id=taarezameenpar.htm,id=taarezameenpar.htm,Taare Zameen Par,1470900.0,2007-12-21,UTV Communications,Foreign,,both,2007.0,12.0,2007.0,-40.3,-9.0,,,Dec 21-23,432000.0,21.0,Dec 28-30,257700.0,30.0,,,,Other,174300.0,,,,,,
/movies/?id=andgodcreatedwoman.htm,id=andgodcreatedwoman.htm,And God Created Woman,1471400.0,1988-03-04,Vestron,Unknown,,both,1988.0,3.0,1988.0,,,,,Mar 4-6,807400.0,17.0,,,,,,,Other,,,,,,,
/movies/?id=doublehappiness.htm,id=doublehappiness.htm,Double Happiness,1471700.0,1995-07-28,Fine Line,Drama,,both,1995.0,7.0,,,,,,,,,,,,,,,Drama/Thriller,,,,,,,
/movies/?id=savagemessiah.htm,id=savagemessiah.htm,Savage Messiah,1473700.0,2002-04-26,Christal Films,Drama,,both,2002.0,4.0,,,,,,,,,May 3-5,246200.0,31.0,,,,Drama/Thriller,,,,,,,
/movies/?id=nomansland.htm,id=nomansland.htm,No Man's Land,1474400.0,2001-12-07,MGM,Foreign,,both,2001.0,12.0,2001.0,-7.5,-3.0,107.0,17.0,Dec 7-9,33700.0,53.0,Dec 14-16,31200.0,56.0,Dec 21-23,64500.0,39.0,Other,2500.0,,,,,,
/movies/?id=sonsroom.htm,id=sonsroom.htm,The Son's Room,1474700.0,2002-01-25,Miramax,Foreign,,both,2002.0,1.0,2002.0,796.0,16.0,0.7,1.0,Jan 25-27,7100.0,62.0,Feb 1-3,63500.0,46.0,Feb 8-10,64000.0,45.0,Other,-56400.0,,,,,,
/movies/?id=harddaysnight00.htm,id=harddaysnight00.htm,A Hard Day's Night (Re-issue),1477000.0,2000-12-01,Miramax,Musical,,both,2000.0,12.0,2000.0,89.3,13.0,-36.1,-3.0,Dec 1-3,78900.0,42.0,Dec 8-10,149400.0,29.0,Dec 15-17,95400.0,32.0,Other,-70500.0,,,,,,
/movies/?id=allaccessimax.htm,id=allaccessimax.htm,All Access: Front Row. Backstage. Live! (IMAX),1478500.0,2001-04-06,IMAX,IMAX,,both,2001.0,4.0,2001.0,-8.2,-2.0,-20.7,-4.0,Apr 6-8,104200.0,41.0,Apr 13-15,95700.0,43.0,Apr 20-22,75900.0,47.0,Other,8500.0,,,,,,
/movies/?id=namasteylondon.htm,id=namasteylondon.htm,Namastey London,1478900.0,2007-03-23,Eros,Foreign,,both,2007.0,3.0,2007.0,-63.7,-5.0,-23.7,-4.0,Mar 23-25,708500.0,20.0,Mar 30-Apr 1,257400.0,25.0,Apr 6-8,196300.0,29.0,Other,451100.0,,,,,,
/movies/?id=paperclips.htm,id=paperclips.htm,Paper Clips,1479800.0,2004-11-24,Slowhand Cinema,Documentary,,both,2004.0,11.0,2004.0,-62.8,-13.0,-0.1,-3.0,Nov 26-28,34700.0,49.0,Dec 3-5,12900.0,62.0,Dec 10-12,12900.0,65.0,Other,21800.0,,,,,,
/movies/?id=rosencrantzandguildensternaredead.htm,id=rosencrantzandguildensternaredead.htm,Rosencrantz and Guildenstern Are Dead,1480000.0,1991-02-08,Cinecom,Period Comedy,,both,1991.0,2.0,1991.0,,,,,Feb 8-10,48100.0,,,,,,,,Other,,,,,,,
/movies/?id=baghban.htm,id=baghban.htm,Baghban,1480200.0,2003-10-03,Eros,Foreign,,both,2003.0,10.0,2003.0,-35.3,-4.0,-58.5,-9.0,Oct 3-5,482400.0,23.0,Oct 10-12,312200.0,27.0,Oct 17-19,129600.0,36.0,Other,170200.0,,,,,,
/movies/?id=beforetherain.htm,id=beforetherain.htm,Before the Rain,1480300.0,1995-02-24,Gramercy,Foreign,,both,1995.0,2.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=bhajionthebeach.htm,id=bhajionthebeach.htm,Bhaji on the Beach,1481600.0,,First Look,Unknown,,both,,,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=dropsquad.htm,id=dropsquad.htm,Drop Squad,1481700.0,1994-10-28,Gramercy,Comedy,,both,1994.0,10.0,1994.0,,,,,Oct 28-30,702200.0,,,,,,,,Comedy,,,,,,,
/movies/?id=infamous.htm,id=infamous.htm,Infamous,1481800.0,2006-10-13,Warner Independent,Drama,,both,2006.0,10.0,2006.0,-60.3,-12.0,-39.8,-7.0,Oct 13-15,583000.0,21.0,Oct 20-22,231600.0,33.0,Oct 27-29,139400.0,40.0,Drama/Thriller,351400.0,,,,,,
/movies/?id=wonderland.htm,id=wonderland.htm,Wonderland (2003),1482600.0,2003-10-03,Lions Gate,Crime Drama,,both,2003.0,10.0,2003.0,-42.2,-9.0,174.0,24.0,Oct 3-5,128300.0,45.0,Oct 10-12,74200.0,54.0,Oct 17-19,203600.0,30.0,Drama/Thriller,54100.0,,,,,,
/movies/?id=storyofboysandgirls.htm,id=storyofboysandgirls.htm,The Story of Boys and Girls,1484200.0,1991-08-23,Aries Films,Foreign,,both,1991.0,8.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=lalectrice.htm,id=lalectrice.htm,La Lectrice,1485100.0,,Orion Classics,Unknown,,both,,,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=sumofus.htm,id=sumofus.htm,The Sum of Us,1485400.0,1995-03-10,Samuel Goldwyn,Comedy / Drama,,both,1995.0,3.0,1995.0,,,,,Mar 10-12,74600.0,,,,,,,,Comedy,,,,,,,
/movies/?id=mothersboys.htm,id=mothersboys.htm,Mother's Boys,1487400.0,1994-03-18,Miramax,Thriller,,both,1994.0,3.0,1994.0,,,,,Mar 18-20,642000.0,,,,,,,,Drama/Thriller,,,,,,,
/movies/?id=kaante.htm,id=kaante.htm,Kaante,1487500.0,2002-12-20,Media Partners,Foreign,,both,2002.0,12.0,2002.0,-50.4,-15.0,,,Dec 20-22,618100.0,20.0,Dec 27-29,306600.0,35.0,,,,Other,311500.0,,,,,,
/movies/?id=twodaysonenight.htm,id=twodaysonenight.htm,"Two Days, One Night",1489000.0,2014-12-24,IFC,Foreign,,both,2014.0,12.0,2014.0,,,,,Dec 26-28,31200.0,48.0,,,,,,,Other,,,,,,,
/movies/?id=yaadein.htm,id=yaadein.htm,Yaadein,1489700.0,2001-07-27,Tips,Foreign,,both,2001.0,7.0,2001.0,-72.6,-10.0,,,Jul 27-29,961600.0,19.0,Aug 3-5,263700.0,29.0,,,,Other,697900.0,,,,,,
/movies/?id=pumpingiron2.htm,id=pumpingiron2.htm,Pumping Iron 2: The Women,1491400.0,1985-05-03,Cinecom,Documentary,,both,1985.0,5.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=manofiron.htm,id=manofiron.htm,Man of Iron,1492000.0,,MGM,Unknown,,both,,,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=fastcharlie.htm,id=fastcharlie.htm,Fast Charlie... the Moonbeam Rider,1492300.0,,Universal,Unknown,,both,,,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=laubergeespagnole.htm,id=laubergeespagnole.htm,L'Auberge Espagnole (Canada),1492300.0,2003-03-21,Chris.,Foreign,,both,2003.0,3.0,2003.0,72.8,11.0,-33.8,-8.0,Mar 21-23,80700.0,54.0,Mar 28-30,139400.0,43.0,Apr 4-6,92300.0,51.0,Other,-58700.0,,,,,,
/movies/?id=homework2011.htm,id=homework2011.htm,The Art of Getting By,1496000.0,2011-06-17,Fox Searchlight,Romance,,both,2011.0,6.0,2011.0,-80.1,-14.0,-98.5,-58.0,Jun 17-19,710300.0,14.0,Jun 24-26,141400.0,28.0,Jul 1-3,2200.0,86.0,Romance,568900.0,,,,,,
/movies/?id=secretsofjonathansperry.htm,id=secretsofjonathansperry.htm,The Secrets of Jonathan Sperry,1499300.0,2009-09-18,Five & Two Pictures,Drama,,both,2009.0,9.0,2009.0,-35.7,-9.0,-25.2,-4.0,Sep 18-20,292000.0,30.0,Sep 25-27,187900.0,39.0,Oct 2-4,137700.0,43.0,Drama/Thriller,104100.0,,,,,,
/movies/?id=notoriouscho.htm,id=notoriouscho.htm,Notorious C.H.O.,1499400.0,2002-06-28,Wellspring,Concert,,both,2002.0,6.0,2002.0,377.0,18.0,-25.6,-7.0,Jun 28-30,19100.0,59.0,Jul 5-7,91300.0,41.0,Jul 12-14,67900.0,48.0,Other,-72200.0,,,,,,
/movies/?id=respiro.htm,id=respiro.htm,Respiro,1499800.0,2003-05-23,Sony Classics,Foreign,,both,2003.0,5.0,2003.0,-28.2,-3.0,-8.5,-7.0,May 23-25,100200.0,37.0,May 30-Jun 1,71900.0,40.0,Jun 6-8,65800.0,47.0,Other,28300.0,,,,,,
/movies/?id=weavers.htm,id=weavers.htm,Weavers: Wasn't That a Time,1503100.0,1982-03-03,MGM,Unknown,,both,1982.0,3.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=i2015.htm,id=i2015.htm,I (2015),1504600.0,2015-01-13,Aascar Film,Foreign,,both,2015.0,1.0,2015.0,,,,,Jan 16-18,800800.0,22.0,,,,,,,Other,,,,,,,
/movies/?id=sacredplanet.htm,id=sacredplanet.htm,Sacred Planet (IMAX),1504600.0,2004-04-22,Buena Vista,IMAX,,both,2004.0,4.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=diaryofateenagegirl.htm,id=diaryofateenagegirl.htm,The Diary of a Teenage Girl,1507300.0,2015-08-07,Sony Classics,Drama,,both,2015.0,8.0,2015.0,105.0,,59.6,3.0,Aug 7-9,53500.0,,Aug 14-16,109400.0,34.0,Aug 21-23,174500.0,31.0,Drama/Thriller,-55900.0,,,,,,
/movies/?id=taegukgi.htm,id=taegukgi.htm,Tae Guk Gi: The Brotherhood of War,1508200.0,2004-09-03,IDP,Foreign / Action,,both,2004.0,9.0,2004.0,-35.2,-2.0,-36.5,-10.0,Sep 3-5,353100.0,30.0,Sep 10-12,228900.0,32.0,Sep 17-19,145300.0,42.0,Other,124200.0,,,,,,
/movies/?id=pride2014.htm,id=pride2014.htm,Pride (2014),1509300.0,2014-09-26,CBS Films,Comedy / Drama,,both,2014.0,9.0,2014.0,27.9,2.0,72.4,12.0,Sep 26-28,104400.0,40.0,Oct 3-5,129900.0,38.0,Oct 10-12,224000.0,26.0,Comedy,-25500.0,,,,,,
/movies/?id=findmeguilty.htm,id=findmeguilty.htm,Find Me Guilty,1510500.0,2006-03-17,Yari Film Group,Crime Drama,$13 million,both,2006.0,3.0,2006.0,-74.6,-17.0,-65.0,-16.0,Mar 17-19,783500.0,18.0,Mar 24-26,198900.0,35.0,Mar 31-Apr 2,69700.0,51.0,Drama/Thriller,584600.0,13000000.0,15340000.0,-13829500.0,0.09846805736636245,0.05107561929595828,6.404172099087353
/movies/?id=liam.htm,id=liam.htm,Liam,1513300.0,2001-09-21,Lions Gate,Period Drama,,both,2001.0,9.0,2001.0,,,,,Sep 21-23,66100.0,60.0,,,,Oct 5-7,156000.0,37.0,Other,,,,,,,
/movies/?id=businessofstrangers.htm,id=businessofstrangers.htm,The Business of Strangers,1516400.0,2001-12-07,IFC,Drama,,both,2001.0,12.0,2001.0,84.1,9.0,7.2,5.0,Dec 7-9,107000.0,35.0,Dec 14-16,197000.0,26.0,Dec 21-23,211100.0,21.0,Drama/Thriller,-90000.0,,,,,,
/movies/?id=slowburn.htm,id=slowburn.htm,Slow Burn,1516400.0,2007-04-13,Lionsgate,Crime Thriller,,both,2007.0,4.0,2007.0,-84.7,-14.0,,,Apr 13-15,953400.0,20.0,Apr 20-22,146000.0,34.0,,,,Drama/Thriller,807400.0,,,,,,
/movies/?id=nicotina.htm,id=nicotina.htm,Nicotina,1517500.0,2004-08-20,Arenas Entertainment,Crime Comedy,,both,2004.0,8.0,2004.0,-52.4,-6.0,-54.6,-16.0,Aug 20-22,606500.0,22.0,Aug 27-29,288500.0,28.0,Sep 3-5,131100.0,44.0,Other,318000.0,,,,,,
/movies/?id=funnygames.htm,id=funnygames.htm,Funny Games,1520400.0,2008-03-14,Warner Independent,Horror Thriller,,both,2008.0,3.0,2008.0,-54.9,-9.0,-81.5,-26.0,Mar 14-16,639700.0,21.0,Mar 21-23,288500.0,30.0,Mar 28-30,53500.0,56.0,Horror,351200.0,,,,,,
/movies/?id=lastkiss.htm,id=lastkiss.htm,The Last Kiss,1522000.0,2002-08-16,ThinkFilm,Foreign,,both,2002.0,8.0,2002.0,-13.6,-6.0,257.0,22.0,Aug 16-18,48700.0,59.0,Aug 23-25,42100.0,65.0,Aug 30-Sep 2,150200.0,43.0,Other,6600.0,,,,,,
/movies/?id=allovertheguy.htm,id=allovertheguy.htm,All Over the Guy,1522600.0,2001-08-10,Lions Gate,Romantic Comedy,,both,2001.0,8.0,,,,-1.9,1.0,,,,Aug 17-19,62000.0,51.0,Aug 24-26,60800.0,50.0,Romance,,,,,,,
/movies/?id=strapless.htm,id=strapless.htm,Strapless,1524200.0,1990-05-18,Miramax,Romance,,both,1990.0,5.0,,,,,,,,,,,,,,,Romance,,,,,,,
/movies/?id=sistersister.htm,id=sistersister.htm,"Sister, Sister",1524900.0,1988-02-05,New World,Unknown,,both,1988.0,2.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=disconnect.htm,id=disconnect.htm,Disconnect,1525600.0,2013-04-12,LD Entertainment,Drama,,both,2013.0,4.0,2013.0,104.0,7.0,3.6,2.0,Apr 12-14,124700.0,31.0,Apr 19-21,254500.0,24.0,Apr 26-28,263600.0,22.0,Drama/Thriller,-129800.0,,,,,,
/movies/?id=kontiki.htm,id=kontiki.htm,Kon-Tiki,1526500.0,2013-04-26,Weinstein Company,Foreign,,both,2013.0,4.0,2013.0,234.0,23.0,14.4,2.0,Apr 26-28,22300.0,57.0,May 3-5,74500.0,34.0,May 10-12,85300.0,32.0,Other,-52200.0,,,,,,
/movies/?id=heights.htm,id=heights.htm,Heights,1526600.0,2005-06-17,Sony Classics,Drama,,both,2005.0,6.0,2005.0,68.3,7.0,57.8,4.0,Jun 17-19,69600.0,40.0,Jun 24-26,117000.0,33.0,Jul 1-3,184700.0,29.0,Drama/Thriller,-47400.0,,,,,,
/movies/?id=mavieencinemascope.htm,id=mavieencinemascope.htm,Ma vie en cinemascope,1530300.0,2004-12-17,Alliance,Foreign,,both,2004.0,12.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=kidwithabike.htm,id=kidwithabike.htm,Kid With a Bike,1531700.0,2012-03-16,IFC,Foreign,,both,2012.0,3.0,2012.0,128.0,13.0,29.4,9.0,Mar 16-18,48900.0,53.0,Mar 23-25,111300.0,40.0,Mar 30-Apr 1,140500.0,31.0,Other,-62400.0,,,,,,
/movies/?id=lovepotion9.htm,id=lovepotion9.htm,Love Potion No. 9,1533500.0,1992-11-13,Fox,Fantasy Comedy,,both,1992.0,11.0,1992.0,,,,,Nov 13-15,846300.0,,,,,,,,Other,,,,,,,
/movies/?id=nowhereboy.htm,id=nowhereboy.htm,Nowhere Boy,1533700.0,2010-10-08,Weinstein Company,Drama,,both,2010.0,10.0,2010.0,546.0,22.0,-37.4,-5.0,Oct 8-10,55500.0,45.0,Oct 15-17,358700.0,23.0,Oct 22-24,224700.0,28.0,Drama/Thriller,-303200.0,,,,,,
/movies/?id=findingvivianmaier.htm,id=findingvivianmaier.htm,Finding Vivian Maier,1535100.0,2014-03-28,IFC,Documentary,,both,2014.0,3.0,2014.0,30.9,11.0,18.9,2.0,Mar 28-30,67400.0,45.0,Apr 4-6,84300.0,34.0,Apr 11-13,100200.0,32.0,Other,-16900.0,,,,,,
/movies/?id=wheretheriverrunsblack.htm,id=wheretheriverrunsblack.htm,Where the River Runs Black,1536400.0,1986-09-19,MGM,Unknown,,both,1986.0,9.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=neerja.htm,id=neerja.htm,Neerja,1536500.0,2016-02-19,FIP,Drama,,both,2016.0,2.0,2016.0,-26.9,-2.0,-62.6,-8.0,Feb 19-21,615600.0,23.0,Feb 26-28,450200.0,25.0,Mar 4-6,168500.0,33.0,Drama/Thriller,165400.0,,,,,,
/movies/?id=childrenoftherevolution.htm,id=childrenoftherevolution.htm,Children of the Revolution,1539700.0,1997-05-01,Miramax,Comedy,,both,1997.0,5.0,1997.0,,,,,May 2-4,58000.0,,,,,,,,Comedy,,,,,,,
/movies/?id=vampireskiss.htm,id=vampireskiss.htm,Vampire's Kiss,1539800.0,1989-06-02,Hemdale,Unknown,,both,1989.0,6.0,1989.0,,,,,Jun 2-4,205300.0,,,,,,,,Other,,,,,,,
/movies/?id=together.htm,id=together.htm,Together,1541300.0,2001-08-24,IFC,Foreign,,both,2001.0,8.0,,,,,2.0,,,,Aug 31-Sep 3,68300.0,59.0,Sep 7-9,73200.0,57.0,Other,,,,,,,
/movies/?id=forallmankind.htm,id=forallmankind.htm,For All Mankind,1541900.0,1989-11-01,Apollo Associates,Documentary,,both,1989.0,11.0,1989.0,,,,,Nov 3-5,71700.0,,,,,,,,Other,,,,,,,
/movies/?id=district13.htm,id=district13.htm,District B13,1544700.0,2006-06-02,Magnolia,Sci-Fi Action,,both,2006.0,6.0,2006.0,-50.3,-8.0,-64.6,-13.0,Jun 2-4,529700.0,16.0,Jun 9-11,263200.0,24.0,Jun 16-18,93200.0,37.0,SciFi,266500.0,,,,,,
/movies/?id=listenup.htm,id=listenup.htm,Listen Up: The Lives of Quincy Jones,1547900.0,1990-10-05,Warner Bros.,Documentary,,both,1990.0,10.0,1990.0,,,,,Oct 5-8,198800.0,,,,,,,,Other,,,,,,,
/movies/?id=childrenofheaven.htm,id=childrenofheaven.htm,Children of Heaven,1549800.0,1999-01-22,Miramax,Foreign,,both,1999.0,1.0,1999.0,4.4,-1.0,79.7,6.0,Jan 22-24,33400.0,59.0,Jan 29-31,34800.0,60.0,Feb 5-7,62600.0,54.0,Other,-1400.0,,,,,,
/movies/?id=hailhailrocknroll.htm,id=hailhailrocknroll.htm,Hail! Hail! Rock 'n' Roll,1550900.0,1987-10-09,Universal,Unknown,,both,1987.0,10.0,1987.0,,,,,Oct 9-11,337600.0,,,,,,,,Other,,,,,,,
/movies/?id=beeseason.htm,id=beeseason.htm,Bee Season,1551600.0,2005-11-11,Fox Searchlight,Drama,$14 million,both,2005.0,11.0,2005.0,96.0,16.0,25.0,-6.0,Nov 11-13,158500.0,37.0,Nov 18-20,310800.0,21.0,Nov 25-27,388300.0,27.0,Drama/Thriller,-152300.0,14000000.0,16940000.0,-15388400.0,0.09159386068476978,0.00935655253837072,2.770365997638725
/movies/?id=rm.htm,id=rm.htm,The RM,1554100.0,2003-01-31,Halestorm,Comedy,,both,2003.0,1.0,2003.0,-42.9,-11.0,,,Jan 31-Feb 2,182200.0,38.0,Feb 7-9,104000.0,49.0,,,,Comedy,78200.0,,,,,,
/movies/?id=lastsummerinthehamptons.htm,id=lastsummerinthehamptons.htm,Last Summer in the Hamptons,1554200.0,1995-11-22,Rainbow Releasing,Comedy / Drama,,both,1995.0,11.0,,,,,,,,,,,,,,,Comedy,,,,,,,
/movies/?id=shutupandsing.htm,id=shutupandsing.htm,Shut Up and Sing,1556700.0,2006-10-27,Weinstein Company,Documentary,,both,2006.0,10.0,2006.0,52.1,7.0,-4.6,5.0,Oct 27-29,64500.0,50.0,Nov 3-5,98100.0,43.0,Nov 10-12,93500.0,38.0,Other,-33600.0,,,,,,
/movies/?id=bodiesrestandmotion.htm,id=bodiesrestandmotion.htm,"Bodies, Rest and Motion",1557100.0,1993-04-09,New Line,Comedy / Drama,,both,1993.0,4.0,1993.0,,,,,Apr 9-11,154700.0,,,,,,,,Comedy,,,,,,,
/movies/?id=extremedays.htm,id=extremedays.htm,Extreme Days,1560200.0,2001-09-28,Providence,Sports Action,,both,2001.0,9.0,2001.0,-75.4,-13.0,,,Sep 28-30,778700.0,18.0,Oct 5-7,191700.0,31.0,,,,Other,587000.0,,,,,,
/movies/?id=fedup.htm,id=fedup.htm,Fed Up,1560800.0,2014-05-09,Radius-TWC,Documentary,,both,2014.0,5.0,2014.0,46.0,6.0,32.4,5.0,May 9-11,127500.0,34.0,May 16-18,186200.0,28.0,May 23-25,246500.0,23.0,Other,-58700.0,,,,,,
/movies/?id=savingface.htm,id=savingface.htm,Saving Face,1561400.0,2005-05-27,Sony Classics,Romance,,both,2005.0,5.0,2005.0,11.3,6.0,0.9,-6.0,May 27-29,98800.0,31.0,Jun 3-5,109900.0,25.0,Jun 10-12,110900.0,31.0,Romance,-11100.0,,,,,,
/movies/?id=aimants.htm,id=aimants.htm,Les Aimants,1561700.0,2004-10-01,Alliance,Foreign,,both,2004.0,10.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=joneses.htm,id=joneses.htm,The Joneses,1564900.0,2010-04-16,Roadside Attractions,Drama,$10 million,both,2010.0,4.0,2010.0,-43.0,-3.0,-51.7,-9.0,Apr 16-18,545300.0,18.0,Apr 23-25,310700.0,21.0,Apr 30-May 2,150100.0,30.0,Drama/Thriller,234600.0,10000000.0,10900000.0,-9335100.0,0.14356880733944954,0.05002752293577982,7.853211009174312
/movies/?id=winterguest.htm,id=winterguest.htm,The Winter Guest,1564900.0,1997-12-25,Fine Line,Drama,,both,1997.0,12.0,1997.0,,,,,Dec 26-28,37700.0,,,,,,,,Drama/Thriller,,,,,,,
/movies/?id=indigo.htm,id=indigo.htm,Indigo,1565000.0,2005-01-28,"Monterey Media, Inc.",Fantasy Drama,"$500,000",both,2005.0,1.0,2005.0,,,,,Jan 28-30,1565000.0,17.0,,,,,,,Other,,500000.0,605000.0,960000.0,2.5867768595041323,2.5867768595041323,
/movies/?id=wildreeds.htm,id=wildreeds.htm,Wild Reeds,1565400.0,1995-05-10,Strand,Foreign,,both,1995.0,5.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=batman2012.htm,id=batman2012.htm,Batman Begins (2012 re-release),1566300.0,2012-07-19,Warner Bros.,Action / Adventure,,both,2012.0,7.0,,,,,,,,,,,,,,,Action/Adventure,,,,,,,
/movies/?id=accompanist.htm,id=accompanist.htm,The Accompanist,1567900.0,1993-12-23,Sony Classics,Foreign,,both,1993.0,12.0,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=luzhindefence.htm,id=luzhindefence.htm,The Luzhin Defence,1568400.0,2001-04-20,Sony Classics,Romance,,both,2001.0,4.0,2001.0,-32.2,-8.0,110.0,15.0,Apr 20-22,94100.0,45.0,Apr 27-29,63800.0,53.0,May 4-6,134200.0,38.0,Romance,30300.0,,,,,,
/movies/?id=awakeyogananda.htm,id=awakeyogananda.htm,Awake: The Life of Yogananda,1569800.0,2014-10-10,Counterpoint Films,Documentary,,both,2014.0,10.0,2014.0,299.0,25.0,-20.1,-5.0,Oct 10-12,19200.0,68.0,Oct 17-19,76600.0,43.0,Oct 24-26,61200.0,48.0,Other,-57400.0,,,,,,
